count,aX,aY,aZ,gX,gY,gZ
76,0.434,0.454,0.173,-9.155,166.382,106.812
77,0.442,0.439,0.036,-10.071,180.542,101.318
78,0.44,0.421,-0.11,-9.888,191.467,96.375
79,0.436,0.431,-0.25,-9.338,197.327,92.285
80,0.427,0.452,-0.358,-11.108,197.388,88.745
81,0.425,0.479,-0.434,-10.742,194.763,84.839
82,0.437,0.516,-0.468,-6.47,189.758,80.383
83,0.459,0.564,-0.471,-2.869,183.533,75.745
84,0.468,0.632,-0.462,-0.793,179.626,70.679
85,0.471,0.7,-0.455,0.671,177.979,64.27
86,0.452,0.746,-0.444,-0.793,178.528,56.152
87,0.443,0.77,-0.419,-2.808,180.42,46.692
88,0.431,0.743,-0.438,-4.456,185.059,36.255
89,0.419,0.639,-0.494,-7.812,192.688,26.001
90,0.395,0.521,-0.592,-9.033,201.782,18.188
91,0.394,0.429,-0.681,-5.188,205.444,14.099
92,0.403,0.377,-0.763,0.244,205.505,13.428
93,0.395,0.389,-0.85,3.174,206.116,15.381
94,0.388,0.474,-0.935,4.822,205.505,17.822
95,0.367,0.578,-1.021,4.517,203.796,18.005
96,0.343,0.649,-1.102,3.967,200.012,14.282
97,0.333,0.646,-1.192,2.869,194.885,7.385
98,0.327,0.606,-1.263,5.31,187.622,-0.061
99,0.326,0.578,-1.285,9.338,176.453,-5.371
100,0.331,0.572,-1.288,14.587,165.161,-8.911
101,0.338,0.595,-1.24,15.503,155.579,-11.78
102,0.365,0.682,-1.177,14.282,147.705,-14.343
103,0.381,0.757,-1.169,10.742,143.982,-19.226
104,0.375,0.761,-1.228,4.822,143.555,-27.466
105,0.347,0.718,-1.331,-0.549,145.02,-37.231
106,0.314,0.653,-1.446,-3.784,142.761,-46.204
107,0.306,0.56,-1.513,-5.676,131.348,-53.894
108,0.314,0.441,-1.53,-5.188,119.934,-60.059
109,0.324,0.337,-1.481,-2.319,108.337,-63.11
110,0.348,0.296,-1.393,2.136,97.717,-63.049
111,0.363,0.3,-1.296,5.798,90.942,-62.134
112,0.374,0.307,-1.235,6.653,88.196,-62.195
113,0.375,0.267,-1.233,4.883,88.379,-64.026
114,0.364,0.176,-1.3,2.197,90.027,-65.918
115,0.36,0.063,-1.416,-1.648,90.027,-66.528
116,0.357,-0.016,-1.541,-5.615,87.341,-64.941
117,0.37,-0.041,-1.649,-7.996,80.627,-61.401
118,0.378,-0.058,-1.714,-8.972,69.763,-57.373
119,0.385,-0.083,-1.719,-9.827,56.152,-54.016

1,-0.274,-0.753,-2,-204.895,-26.184,-221.069
2,-0.266,-1.025,-2.031,-212.524,-48.096,-213.867
3,-0.26,-1.231,-1.987,-221.741,-72.571,-200.5
4,-0.25,-1.373,-1.849,-232.422,-98.572,-182.983
5,-0.229,-1.424,-1.685,-243.103,-123.413,-162.781
6,-0.196,-1.413,-1.531,-257.08,-142.09,-141.968
7,-0.195,-1.385,-1.443,-272.583,-154.236,-122.62
8,-0.21,-1.332,-1.419,-288.269,-164.49,-104.431
9,-0.231,-1.261,-1.428,-301.392,-175.415,-87.891
10,-0.264,-1.204,-1.411,-307.556,-189.331,-74.219
11,-0.277,-1.156,-1.34,-304.81,-205.933,-62.622
12,-0.312,-1.137,-1.202,-296.448,-223.816,-52.368
13,-0.337,-1.146,-1.024,-281.616,-240.417,-43.274
14,-0.358,-1.197,-0.838,-259.583,-253.174,-34.729
15,-0.399,-1.293,-0.612,-232.605,-263.672,-26.978
16,-0.418,-1.397,-0.331,-200.623,-274.17,-18.494
17,-0.399,-1.525,0,-157.959,-287.415,-10.193
18,-0.362,-1.66,0.383,-122.314,-290.955,-1.709
19,-0.33,-1.824,0.705,-97.351,-281.067,10.498
20,-0.286,-1.931,1.016,-83.252,-262.512,27.161
21,-0.23,-1.972,1.24,-77.759,-230.896,47.668
22,-0.174,-1.919,1.339,-77.515,-186.218,71.472
23,-0.113,-1.768,1.254,-77.454,-132.751,95.642
24,-0.073,-1.586,1.002,-76.782,-79.102,116.577
25,-0.051,-1.401,0.654,-76.721,-35.278,133.24
26,-0.024,-1.225,0.288,-75.439,-7.385,145.447
27,-0.005,-1.077,-0.047,-74.341,4.883,153.625
28,0.013,-0.98,-0.326,-71.045,3.296,158.508
29,0.038,-0.931,-0.518,-64.209,-9.033,160.95
30,0.046,-0.926,-0.624,-53.467,-28.442,162.109
31,0.046,-0.927,-0.62,-40.588,-53.894,163.757
32,0.041,-0.925,-0.511,-26.123,-79.224,166.199
33,0.025,-0.912,-0.351,-10.132,-100.586,169.495
34,0.023,-0.912,-0.151,-0.854,-120.667,173.035
35,0.011,-0.935,0.045,1.343,-133.728,176.941
36,-0.01,-0.933,0.192,3.418,-136.23,182.617
37,-0.032,-0.885,0.32,0.732,-135.376,189.758
38,-0.027,-0.775,0.412,-1.77,-131.836,197.021
39,-0.01,-0.632,0.478,-8.118,-125,202.82
40,0.01,-0.471,0.551,-20.874,-116.699,206.177
41,0.056,-0.336,0.592,-26.062,-106.262,205.322
42,0.111,-0.211,0.649,-28.503,-95.703,200.989
43,0.163,-0.113,0.697,-28.381,-83.74,193.97
44,0.221,-0.06,0.714,-28.992,-68.726,184.998
45,0.275,-0.06,0.701,-30.396,-52.185,174.377
46,0.309,-0.085,0.654,-30.396,-35.583,164.612
47,0.345,-0.121,0.603,-30.396,-20.874,156.555
48,0.377,-0.182,0.551,-29.175,-9.399,149.963
49,0.401,-0.26,0.502,-26.123,0.427,145.325
50,0.411,-0.335,0.456,-22.583,9.155,143.066
51,0.412,-0.369,0.415,-18.005,16.174,143.433
52,0.42,-0.356,0.39,-12.207,21.79,146.179
53,0.427,-0.314,0.382,-7.69,26.001,149.78
54,0.425,-0.265,0.374,-2.93,30.823,152.954
55,0.426,-0.201,0.367,2.441,35.278,155.212
56,0.414,-0.116,0.381,6.287,38.33,157.288
57,0.414,-0.025,0.409,10.254,41.077,158.081
58,0.409,0.093,0.456,12.939,43.518,158.081
59,0.415,0.223,0.521,13.977,46.082,156.433
60,0.424,0.34,0.591,15.076,52.429,152.466
61,0.439,0.418,0.644,15.991,62.073,145.813
62,0.45,0.463,0.675,14.771,75.378,137.024
63,0.458,0.462,0.657,13.245,92.346,127.258
64,0.452,0.433,0.582,11.658,111.511,117.981
65,0.436,0.401,0.479,11.963,129.944,109.619
66,0.43,0.382,0.367,17.212,144.653,102.966
67,0.438,0.385,0.259,20.264,155.884,98.022
68,0.454,0.402,0.135,21.851,166.382,93.933
69,0.463,0.407,-0.016,21.79,175.598,89.783
70,0.479,0.391,-0.186,20.996,181.946,85.022
71,0.497,0.363,-0.336,19.714,182.617,79.834
72,0.505,0.342,-0.432,19.47,175.293,75.378
73,0.52,0.34,-0.46,19.775,164.734,71.838
74,0.523,0.37,-0.421,21.79,154.846,68.848
75,0.522,0.409,-0.34,25.024,146.79,66.101
76,0.504,0.446,-0.251,27.039,142.456,63.049
77,0.5,0.476,-0.16,23.254,141.113,59.631
78,0.508,0.5,-0.122,20.081,147.095,56.03
79,0.504,0.505,-0.171,17.029,157.959,51.88
80,0.501,0.495,-0.272,13.794,169.067,47.546
81,0.498,0.473,-0.392,13.367,178.711,43.457
82,0.488,0.43,-0.516,14.221,184.937,39.856
83,0.461,0.38,-0.634,16.357,187.805,36.865
84,0.451,0.351,-0.737,17.456,187.073,35.645
85,0.446,0.345,-0.828,16.724,184.204,35.828
86,0.444,0.396,-0.889,15.137,178.284,36.438
87,0.466,0.478,-0.91,11.414,169.617,35.889
88,0.481,0.547,-0.906,8.789,161.804,32.776
89,0.476,0.569,-0.875,7.629,155.151,27.283
90,0.463,0.577,-0.813,8.423,151.367,21.301
91,0.466,0.573,-0.76,10.01,150.757,15.625
92,0.457,0.559,-0.753,9.583,153.32,10.193
93,0.426,0.54,-0.812,8.606,157.166,5.371
94,0.408,0.509,-0.881,6.714,161.072,0.854
95,0.401,0.466,-0.983,7.996,166.016,-3.296
96,0.401,0.389,-1.072,10.559,166.321,-6.226
97,0.396,0.305,-1.158,14.404,163.513,-8.179
98,0.391,0.275,-1.227,18.066,159.119,-8.118
99,0.377,0.297,-1.29,20.569,153.259,-6.348
100,0.372,0.344,-1.365,21.851,146.973,-5.371
101,0.35,0.364,-1.422,19.043,137.939,-5.493
102,0.333,0.401,-1.435,14.526,126.465,-6.042
103,0.325,0.501,-1.384,10.254,113.647,-6.165
104,0.329,0.647,-1.267,6.836,101.807,-8.057
105,0.332,0.776,-1.125,4.272,93.689,-13.184
106,0.322,0.891,-0.998,2.319,90.027,-21.912
107,0.304,0.922,-0.942,0.671,91.125,-33.569
108,0.297,0.769,-0.958,-2.625,96.924,-47.729
109,0.266,0.513,-1.053,-2.625,103.943,-59.875
110,0.245,0.271,-1.205,-0.977,109.192,-66.284
111,0.238,0.077,-1.386,1.465,112.427,-66.711
112,0.246,-0.009,-1.551,3.601,109.07,-62.195
113,0.266,0.008,-1.683,2.197,100.159,-55.481
114,0.285,0.075,-1.761,-1.404,88.074,-49.744
115,0.304,0.091,-1.777,-7.751,73.486,-46.875
116,0.331,0.064,-1.731,-13.306,58.167,-45.715
117,0.353,0.02,-1.658,-16.418,45.166,-44.8
118,0.369,-0.024,-1.574,-17.456,34.424,-43.152
119,0.376,-0.06,-1.493,-16.479,26.062,-40.894

1,-0.26,-0.883,-1.911,-211.182,-36.194,-177.307
2,-0.259,-1.106,-1.857,-218.018,-58.594,-170.837
3,-0.232,-1.281,-1.713,-221.069,-81.97,-159.668
4,-0.205,-1.31,-1.539,-220.337,-101.074,-145.447
5,-0.177,-1.349,-1.457,-214.783,-113.586,-131.958
6,-0.18,-1.436,-1.387,-218.872,-123.291,-118.652
7,-0.198,-1.481,-1.338,-219.36,-131.409,-102.905
8,-0.225,-1.44,-1.275,-221.069,-141.418,-86.121
9,-0.234,-1.358,-1.189,-221.375,-152.893,-70.496
10,-0.247,-1.325,-1.066,-223.206,-163.818,-58.35
11,-0.241,-1.387,-0.907,-225.83,-172.729,-49.133
12,-0.214,-1.491,-0.735,-224.121,-178.345,-39.917
13,-0.191,-1.563,-0.579,-218.994,-179.687,-27.71
14,-0.173,-1.58,-0.467,-210.571,-177.673,-13
15,-0.154,-1.568,-0.413,-196.472,-172.668,1.587
16,-0.127,-1.52,-0.403,-190.735,-163.025,16.968
17,-0.112,-1.48,-0.432,-181.335,-154.785,30.579
18,-0.109,-1.477,-0.474,-168.457,-150.269,42.114
19,-0.124,-1.483,-0.492,-153.015,-149.78,52.979
20,-0.133,-1.458,-0.46,-134.705,-152.649,64.453
21,-0.156,-1.423,-0.363,-116.76,-157.654,75.684
22,-0.172,-1.373,-0.214,-98.267,-165.833,85.144
23,-0.153,-1.311,0.026,-74.829,-177.368,93.079
24,-0.109,-1.262,0.255,-57.495,-176.697,100.098
25,-0.079,-1.241,0.393,-54.138,-163.757,107.483
26,-0.054,-1.211,0.435,-50.232,-144.348,114.685
27,-0.037,-1.157,0.4,-49.866,-122.986,122.192
28,-0.016,-1.097,0.321,-48.157,-104.858,129.272
29,0.004,-1.036,0.229,-44.312,-91.919,134.888
30,0.026,-0.998,0.128,-40.405,-82.031,139.16
31,0.051,-1,0.039,-37.354,-76.477,142.212
32,0.066,-1.041,-0.035,-32.41,-74.707,144.897
33,0.057,-1.043,-0.086,-25.635,-75.928,149.597
34,0.048,-0.98,-0.089,-17.639,-80.505,156.128
35,0.051,-0.881,-0.037,-10.925,-86.487,162.17
36,0.051,-0.778,0.039,-5.066,-91.553,165.955
37,0.08,-0.682,0.148,-1.038,-97.29,167.908
38,0.124,-0.615,0.27,1.404,-99.609,167.725
39,0.16,-0.597,0.38,0.854,-95.947,165.955
40,0.176,-0.598,0.444,0.916,-86.67,164.124
41,0.198,-0.605,0.473,2.93,-75.134,162.842
42,0.215,-0.619,0.471,2.136,-63.11,162.415
43,0.219,-0.6,0.456,0.427,-51.758,163.208
44,0.237,-0.521,0.444,-2.258,-42.847,165.039
45,0.266,-0.426,0.437,-6.042,-34.79,165.771
46,0.296,-0.345,0.429,-8.85,-26.245,164.429
47,0.341,-0.295,0.404,-9.46,-16.602,161.072
48,0.376,-0.285,0.366,-7.996,-6.897,156.738
49,0.403,-0.303,0.321,-5.554,1.77,152.222
50,0.42,-0.325,0.272,-1.282,9.399,148.987
51,0.428,-0.337,0.244,3.601,14.709,147.339
52,0.428,-0.327,0.243,10.376,17.944,146.79
53,0.436,-0.289,0.262,18.494,20.874,147.339
54,0.441,-0.221,0.302,24.658,24.658,148.071
55,0.467,-0.148,0.347,28.32,30.09,148.132
56,0.497,-0.077,0.361,30.823,39.734,146.973
57,0.514,-0.032,0.329,32.166,52.49,143.982
58,0.522,-0.009,0.265,31.067,65.186,140.137
59,0.521,0.02,0.187,31.006,75.195,135.986
60,0.524,0.057,0.129,31.86,80.688,132.202
61,0.522,0.101,0.093,32.654,83.008,128.357
62,0.531,0.141,0.072,34.058,84.595,123.962
63,0.536,0.16,0.074,35.461,85.815,119.324
64,0.538,0.164,0.081,38.269,88.074,114.502
65,0.542,0.151,0.09,42.053,91.553,110.046
66,0.533,0.135,0.098,45.166,96.741,106.262
67,0.524,0.139,0.106,47.729,102.844,103.516
68,0.516,0.166,0.098,50.659,109.436,101.746
69,0.503,0.205,0.08,52.124,116.943,100.403
70,0.5,0.265,0.06,55.42,124.023,98.633
71,0.503,0.333,0.025,58.899,131.653,96.558
72,0.505,0.39,-0.039,57.556,140.747,93.323
73,0.497,0.437,-0.125,54.993,148.376,88.806
74,0.488,0.479,-0.214,53.589,153.809,83.13
75,0.49,0.484,-0.307,52.673,158.081,76.477
76,0.491,0.442,-0.412,51.819,161.56,69.153
77,0.494,0.36,-0.521,52.002,163.269,62.683
78,0.485,0.275,-0.619,53.772,162.842,58.289
79,0.482,0.22,-0.686,56.58,158.936,56.396
80,0.484,0.212,-0.721,58.289,153.442,56.824
81,0.492,0.25,-0.74,58.35,147.583,58.044
82,0.494,0.308,-0.754,56.335,142.944,58.472
83,0.487,0.359,-0.765,53.04,138.611,57.678
84,0.487,0.379,-0.765,48.462,133.789,55.054
85,0.472,0.377,-0.756,43.701,129.15,52.002
86,0.464,0.394,-0.731,39.856,124.939,50.354
87,0.455,0.445,-0.679,38.208,121.826,49.255
88,0.456,0.504,-0.626,37.17,121.033,47.729
89,0.455,0.6,-0.608,35.828,123.535,45.41
90,0.453,0.698,-0.637,35.461,128.296,41.077
91,0.451,0.765,-0.709,34.79,133.911,33.63
92,0.428,0.734,-0.818,33.936,142.212,23.376
93,0.416,0.615,-0.933,33.142,146.301,12.634
94,0.399,0.479,-1.042,31.433,145.142,4.822
95,0.379,0.37,-1.135,28.503,141.541,0.916
96,0.36,0.298,-1.187,25.085,133.118,0.183
97,0.354,0.25,-1.206,21.606,123.962,1.404
98,0.349,0.245,-1.187,19.897,114.868,4.089
99,0.351,0.307,-1.131,18.616,106.445,7.507
100,0.349,0.406,-1.065,17.944,100.159,10.132
101,0.332,0.494,-1.013,15.381,96.375,10.01
102,0.311,0.549,-0.975,12.939,94.543,7.507
103,0.284,0.579,-0.944,11.597,93.872,3.784
104,0.275,0.617,-0.909,11.414,93.811,-0.183
105,0.292,0.659,-0.871,11.658,95.032,-4.211
106,0.31,0.668,-0.869,11.963,98.389,-9.46
107,0.316,0.604,-0.933,11.475,104.431,-16.357
108,0.317,0.492,-1.059,10.193,111.572,-22.705
109,0.318,0.346,-1.245,8.972,119.568,-27.1
110,0.314,0.187,-1.497,7.629,124.634,-28.687
111,0.337,0.078,-1.696,4.883,115.54,-26.245
112,0.355,0.051,-1.862,3.296,103.943,-21.057
113,0.376,0.068,-1.955,0.854,87.646,-15.808
114,0.389,0.071,-1.969,-2.441,68.909,-12.207
115,0.397,0.076,-1.909,-5.188,50.232,-9.277
116,0.4,0.117,-1.789,-6.714,33.142,-6.165
117,0.4,0.193,-1.633,-7.141,19.47,-3.906
118,0.396,0.253,-1.48,-7.263,9.216,-2.991
119,0.382,0.272,-1.33,-7.202,2.197,-3.54

1,-0.13,-0.245,-2.395,-85.388,24.841,-146.79
2,-0.142,-0.117,-2.525,-80.688,1.099,-143.738
3,-0.167,0.008,-2.495,-84.045,-29.175,-145.02
4,-0.196,0.061,-2.345,-94.116,-60.364,-150.574
5,-0.222,-0.01,-2.153,-107.849,-87.891,-159.79
6,-0.219,-0.15,-1.958,-122.192,-111.45,-169.312
7,-0.272,-0.426,-1.805,-131.958,-130.066,-178.284
8,-0.269,-0.876,-1.661,-143.555,-143.494,-183.899
9,-0.237,-1.263,-1.51,-142.822,-154.358,-179.687
10,-0.203,-1.527,-1.332,-138.855,-161.743,-166.687
11,-0.185,-1.743,-1.262,-116.272,-164.062,-147.888
12,-0.141,-1.771,-1.179,-121.46,-164.917,-119.873
13,-0.099,-1.67,-1.135,-112.61,-164.734,-91.37
14,-0.074,-1.51,-1.13,-105.469,-164.124,-66.101
15,-0.042,-1.349,-1.156,-101.013,-165.222,-46.265
16,-0.035,-1.226,-1.192,-99.915,-167.847,-32.227
17,-0.024,-1.163,-1.198,-98.206,-173.584,-22.522
18,-0.03,-1.175,-1.155,-94.971,-181.885,-15.625
19,-0.038,-1.209,-1.063,-90.698,-191.223,-8.484
20,-0.047,-1.22,-0.938,-86.67,-200.256,-0.488
21,-0.037,-1.215,-0.781,-81.116,-207.458,8.728
22,-0.026,-1.208,-0.634,-73.853,-210.632,18.372
23,-0.017,-1.188,-0.514,-67.139,-210.815,27.893
24,0.008,-1.157,-0.424,-61.218,-208.801,37.292
25,0.022,-1.135,-0.373,-56.824,-202.637,46.021
26,0.038,-1.106,-0.354,-53.223,-196.228,54.26
27,0.042,-1.075,-0.342,-49.744,-191.04,62.378
28,0.052,-1.046,-0.323,-46.021,-187.927,70.007
29,0.061,-1.019,-0.284,-41.26,-186.89,76.965
30,0.07,-0.987,-0.21,-38.025,-187.317,83.984
31,0.089,-0.947,-0.117,-35.767,-187.256,90.332
32,0.115,-0.917,-0.02,-33.508,-185.059,95.947
33,0.117,-0.88,0.069,-33.081,-180.176,101.44
34,0.139,-0.828,0.146,-34.485,-172.668,106.873
35,0.166,-0.778,0.212,-37.537,-164.062,111.572
36,0.193,-0.735,0.25,-40.344,-153.015,115.601
37,0.213,-0.699,0.255,-43.762,-139.771,118.958
38,0.232,-0.668,0.235,-45.776,-128.052,121.521
39,0.252,-0.652,0.198,-46.936,-117.004,124.084
40,0.268,-0.668,0.16,-48.34,-108.459,126.404
41,0.272,-0.679,0.127,-48.95,-101.379,129.272
42,0.282,-0.674,0.12,-46.265,-96.619,133.118
43,0.287,-0.631,0.136,-42.847,-92.712,138.062
44,0.294,-0.559,0.169,-39.612,-89.966,143.311
45,0.295,-0.476,0.224,-35.217,-87.708,147.4
46,0.304,-0.38,0.302,-31.128,-84.9,149.963
47,0.322,-0.293,0.392,-28.076,-80.444,151.123
48,0.337,-0.218,0.492,-28.564,-73.059,151.062
49,0.358,-0.174,0.576,-27.588,-61.768,149.597
50,0.375,-0.156,0.649,-23.621,-47.241,147.034
51,0.394,-0.17,0.698,-20.752,-30.396,144.714
52,0.397,-0.167,0.703,-17.761,-10.193,143.555
53,0.387,-0.138,0.681,-14.343,9.338,143.738
54,0.385,-0.102,0.664,-12.634,25.33,143.738
55,0.378,-0.077,0.64,-11.414,40.344,143.005
56,0.375,-0.068,0.606,-10.681,55.176,142.029
57,0.373,-0.068,0.553,-9.705,70.74,141.357
58,0.359,-0.072,0.484,-4.578,86.975,142.029
59,0.349,-0.056,0.403,3.052,101.746,143.799
60,0.324,-0.019,0.32,12.39,114.868,146.423
61,0.306,0.059,0.258,22.156,124.268,150.024
62,0.289,0.173,0.205,27.1,132.141,153.381
63,0.273,0.308,0.161,29.053,139.954,155.396
64,0.264,0.443,0.11,27.771,146.79,154.785
65,0.277,0.577,0.022,22.4,155.64,151.733
66,0.279,0.7,-0.112,16.541,165.405,145.874
67,0.295,0.803,-0.26,10.559,172.18,137.451
68,0.322,0.832,-0.403,8.606,173.462,125.854
69,0.332,0.803,-0.509,10.254,170.715,113.647
70,0.345,0.725,-0.572,13.55,164.673,101.807
71,0.359,0.615,-0.587,17.517,157.288,92.102
72,0.362,0.51,-0.549,21.484,150.635,85.938
73,0.35,0.446,-0.496,25.635,147.827,83.496
74,0.332,0.439,-0.466,27.771,148.804,84.167
75,0.308,0.503,-0.464,28.748,152.588,86.365
76,0.297,0.638,-0.501,27.771,157.959,88.318
77,0.289,0.782,-0.577,23.437,165.466,87.891
78,0.285,0.887,-0.717,18.188,175.415,83.74
79,0.28,0.931,-0.879,12.268,179.749,76.111
80,0.286,0.922,-1.055,9.644,179.626,66.772
81,0.297,0.893,-1.172,9.521,170.471,57.556
82,0.307,0.877,-1.245,12.573,155.945,49.683
83,0.331,0.863,-1.21,18.188,139.282,42.542
84,0.351,0.821,-1.104,23.01,123.352,36.072
85,0.362,0.754,-0.983,24.414,114.258,29.663
86,0.351,0.682,-0.88,24.658,109.497,24.78
87,0.349,0.622,-0.829,22.583,108.948,21.484
88,0.335,0.592,-0.869,18.982,113.22,19.653
89,0.312,0.605,-0.959,13.611,117.188,18.86
90,0.301,0.663,-1.043,10.315,117.249,18.127
91,0.297,0.732,-1.094,6.836,114.929,16.296
92,0.306,0.797,-1.095,2.869,109.802,12.695
93,0.31,0.842,-1.087,0.488,104.858,7.324
94,0.311,0.836,-1.097,-1.648,101.746,0.366
95,0.308,0.777,-1.132,-3.113,99.854,-6.592
96,0.296,0.709,-1.18,-3.235,98.267,-12.512
97,0.287,0.664,-1.229,-2.808,95.337,-16.602
98,0.284,0.628,-1.26,-2.441,88.623,-19.47
99,0.281,0.604,-1.221,-2.869,79.407,-21.729
100,0.286,0.59,-1.126,-4.15,71.594,-23.499
101,0.298,0.585,-1.026,-5.005,67.139,-25.024
102,0.316,0.564,-0.972,-6.226,67.078,-26.978
103,0.332,0.518,-0.989,-6.287,70.679,-29.236
104,0.339,0.46,-1.069,-6.042,75.378,-31.25
105,0.339,0.427,-1.197,-5.371,78.491,-32.104
106,0.347,0.421,-1.313,-4.272,78.491,-32.104
107,0.355,0.403,-1.407,-4.089,75.5,-32.776
108,0.365,0.362,-1.472,-5.066,69.519,-33.997
109,0.37,0.319,-1.514,-5.859,62.134,-35.156
110,0.382,0.269,-1.521,-6.226,53.65,-35.767
111,0.387,0.197,-1.509,-6.47,45.715,-36.072
112,0.387,0.121,-1.493,-6.287,38.757,-35.4
113,0.39,0.069,-1.471,-6.348,31.738,-32.959
114,0.377,0.05,-1.437,-6.531,24.963,-28.992
115,0.371,0.068,-1.372,-6.226,17.639,-24.231
116,0.357,0.099,-1.277,-6.226,10.376,-19.958
117,0.349,0.144,-1.158,-5.798,4.761,-16.235
118,0.35,0.184,-1.038,-5.249,1.77,-13.794
119,0.348,0.2,-0.957,-4.211,2.991,-12.268
